date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2013-11-24,28.017142857142858,16.49857142857143,28.792857142857144,16.474285714285713,0.6,0.6,8.585714285714285,12.165714285714285,25.77,138.37142857142857
2013-12-01,28.145714285714288,17.587142857142855,28.92,18.19857142857143,0.24857142857142855,0.24857142857142855,10.471428571428572,12.814285714285715,26.771428571428572,147.5857142857143
2013-12-08,26.98,16.141428571428573,27.22142857142857,16.03857142857143,0.43428571428571433,0.43428571428571433,8.642857142857142,13.714285714285714,28.13142857142857,146.22857142857143
2013-12-15,26.80142857142857,14.588571428571429,26.111428571428572,13.597142857142856,0.38285714285714284,0.38285714285714284,3.914285714285714,14.188571428571427,28.77,130.0
2013-12-22,25.57857142857143,13.85,25.388571428571428,13.382857142857143,0.02428571428571429,0.02428571428571429,3.3285714285714287,11.415714285714285,24.152857142857144,137.14285714285714
2013-12-29,24.73,13.96,24.091428571428573,13.139999999999999,0.03142857142857143,0.03142857142857143,3.642857142857143,13.647142857142857,28.57857142857143,177.32857142857142
2014-01-05,24.36857142857143,13.86142857142857,23.91857142857143,13.112857142857143,0.19,0.19,8.17142857142857,13.731428571428571,28.782857142857143,164.47142857142856
2014-01-12,24.584285714285716,13.25,24.181428571428572,12.445714285714287,0.12857142857142856,0.12857142857142856,5.4714285714285715,13.007142857142858,27.242857142857144,140.85714285714286
2014-01-19,24.7,14.104285714285714,24.57857142857143,13.777142857142858,1.012857142857143,1.012857142857143,6.771428571428571,13.315714285714286,27.765714285714285,173.4857142857143
2014-01-26,24.87,15.164285714285715,25.094285714285714,15.09,0.9242857142857144,0.9242857142857144,9.785714285714286,13.985714285714286,29.27428571428571,149.11428571428573
2014-02-02,26.064285714285713,14.409999999999998,26.26142857142857,13.784285714285714,0.018571428571428572,0.018571428571428572,3.0142857142857142,13.51142857142857,28.505714285714284,134.38571428571427
2014-02-09,28.021428571428572,15.172857142857142,28.158571428571427,14.855714285714287,0.09142857142857141,0.09142857142857141,5.357142857142857,12.9,27.611428571428572,217.81428571428572
2014-02-16,25.5,14.331428571428573,25.115714285714283,13.88,1.1414285714285715,1.1414285714285715,16.014285714285716,14.095714285714287,29.984285714285715,195.44285714285715
2014-02-23,26.664285714285715,15.22,27.237142857142857,14.857142857142858,0.47285714285714286,0.47285714285714286,10.028571428571428,13.9,28.641428571428573,173.21428571428572
2014-03-02,27.205714285714286,16.655714285714286,28.354285714285712,17.208571428571428,1.0471428571428572,1.0471428571428572,22.014285714285716,14.281428571428572,29.195714285714285,154.9
2014-03-09,28.107142857142858,16.76,29.007142857142856,17.084285714285716,0.3171428571428571,0.3171428571428571,13.4,14.3,30.374285714285712,181.8
2014-03-16,30.915714285714284,18.005714285714287,31.92142857142857,18.52857142857143,0.4814285714285715,0.4814285714285715,9.357142857142858,13.675714285714285,29.42,179.38571428571427
2014-03-23,33.09428571428571,19.66857142857143,34.205714285714286,20.22714285714286,0.3328571428571428,0.3328571428571428,6.114285714285714,14.205714285714285,29.89857142857143,202.25714285714287
2014-03-30,34.21714285714285,20.965714285714284,35.51428571428571,21.937142857142856,0.08142857142857143,0.08142857142857143,9.085714285714285,15.218571428571428,31.442857142857143,219.87142857142857
2014-04-06,35.21142857142858,21.55,36.29571428571428,22.684285714285714,0.07714285714285715,0.07714285714285715,4.385714285714286,15.377142857142859,31.695714285714285,229.54285714285714
2014-04-13,35.25142857142857,22.037142857142857,36.50714285714286,23.29,0.15571428571428572,0.15571428571428572,12.242857142857142,15.54,31.867142857142856,224.37142857142857
2014-04-20,34.91,22.82,37.505714285714284,25.20142857142857,0.5414285714285714,0.5414285714285714,25.071428571428573,14.344285714285714,29.755714285714287,203.6
2014-04-27,36.94857142857143,23.85,38.8,25.627142857142857,0.04,0.04,6.9,14.792857142857143,30.72571428571429,222.21428571428572
2014-05-04,37.69714285714286,24.967142857142857,39.994285714285716,27.325714285714284,0.3028571428571428,0.3028571428571428,17.985714285714284,15.555714285714288,32.38142857142857,213.4857142857143
2014-05-11,35.29714285714286,24.74142857142857,37.80714285714286,27.20142857142857,2.835714285714286,2.835714285714286,28.071428571428573,16.591428571428573,34.707142857142856,224.65714285714284
2014-05-18,35.91571428571429,24.83857142857143,38.43714285714285,27.38142857142857,0.29000000000000004,0.29000000000000004,17.357142857142858,16.485714285714284,34.29857142857143,269.57142857142856
2014-05-25,37.59857142857143,25.865714285714283,39.93,28.21142857142857,1.1314285714285715,1.1314285714285715,17.728571428571428,17.385714285714286,35.06857142857143,237.45714285714286
2014-06-01,36.91857142857143,26.141428571428573,40.61714285714285,29.29714285714286,2.512857142857143,2.512857142857143,23.857142857142858,16.32714285714286,33.707142857142856,220.5142857142857
2014-06-08,37.67428571428571,26.93857142857143,41.00714285714286,29.945714285714285,1.1042857142857143,1.1042857142857143,19.97142857142857,16.791428571428572,34.488571428571426,253.7
2014-06-15,36.31857142857143,27.321428571428573,39.15714285714286,29.784285714285716,1.2557142857142858,1.2557142857142858,33.94285714285714,21.77,44.60857142857143,239.64285714285714
